date,ticker,spot,open,call_vol,put_vol,call_oi,put_oi,call_prem,put_prem,pc_vol,pc_oi,n_expiries,atm_iv,iv_skew,exp_move,vix,vxn,ovx,sp500,nasdaq
2026-08-04,AAPL,309.38,302.725,891621,264418,724959,480150,260803976.0,44719525.0,0.2966,0.6623,8,0.2686,-0.0013,0.0783,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,AMZN,277.42,276.06,484532,271386,843277,445011,449830713.0,148702876.0,0.5601,0.5277,8,0.346,-0.0203,0.1008,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,GOOGL,377.65,367.6488,224432,106181,419888,286813,145951155.0,82645812.0,0.4731,0.6831,8,0.3487,-0.0302,0.1016,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,JPM,357.52,355.0,41063,21702,128989,158780,31205724.0,4282929.0,0.5285,1.231,7,0.2384,0.029,0.0695,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,META,587.94,581.165,224253,96796,445894,229669,152277750.0,197257297.0,0.4316,0.5151,8,0.3917,-0.0354,0.1142,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,MSFT,492.81,480.755,358038,172915,666687,369157,271756042.0,55578252.0,0.483,0.5537,8,0.3164,-0.0005,0.0922,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,NVDA,211.94,211.49,1591211,730239,1663803,1252093,464573313.0,126997427.0,0.4589,0.7525,8,0.4426,-0.0079,0.129,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,TSLA,327.35,324.03,999638,532080,720072,535395,481822976.0,421472440.0,0.5323,0.7435,8,0.4558,-0.0276,0.1328,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,WMT,111.55,108.9,52442,30462,241493,256562,9696695.0,3572818.0,0.5809,1.0624,7,0.4223,-0.0444,0.1231,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-04,XOM,153.96,151.62,28964,17308,229102,145218,7467552.0,3178949.0,0.5976,0.6339,7,0.3639,0.0105,0.1061,16.5,25.479999542236328,53.45000076293945,7736.52001953125,26584.990234375
2026-08-05,AAPL,311.0,309.36,1079447,381400,802323,510949,188623705.0,31537376.0,0.3533,0.6368,8,0.2609,-0.0033,0.0748,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,AMZN,272.65,281.59,535738,332246,913584,469237,310291894.0,86990075.0,0.6202,0.5136,8,0.3231,-0.0209,0.0926,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,GOOGL,362.43,382.94,459941,297842,448446,317435,99513291.0,164821359.0,0.6476,0.7079,8,0.3506,-0.0058,0.1005,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,JPM,359.24,358.97,12234,15338,132419,167780,22868233.0,2840145.0,1.2537,1.267,7,0.2283,0.0255,0.0655,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,META,588.77,600.525,365233,159756,492576,241665,208457716.0,201326481.0,0.4374,0.4906,8,0.3858,-0.0289,0.1106,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,MSFT,487.46,496.355,294554,188680,706228,410404,123419800.0,40371615.0,0.6406,0.5811,8,0.3061,-0.0007,0.0878,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,NVDA,219.22,216.86,3896504,1684397,1822652,1343067,680536861.0,227338897.0,0.4323,0.7369,8,0.4329,-0.008,0.1241,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,TSLA,321.55,323.65,1098052,831413,831477,591449,218966823.0,426884500.0,0.7572,0.7113,8,0.429,-0.023,0.123,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,WMT,112.34,112.595,41301,82616,252695,271193,7265413.0,23363411.0,2.0003,1.0732,7,0.3412,-0.0009,0.0978,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-05,XOM,151.63,155.035,23681,10668,241422,145756,6433987.0,2458937.0,0.4505,0.6037,7,0.3333,0.0273,0.0955,15.8100004196167,24.149999618530273,51.47999954223633,7723.5498046875,26363.439453125
2026-08-07,AAPL,313.33,311.32,912922,310830,845689,514947,147423876.0,23515400.0,0.3405,0.6089,8,0.2356,-0.0067,0.0653,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,AMZN,274.48,272.89,471065,196425,898626,450706,208272942.0,40288878.0,0.417,0.5016,8,0.3002,-0.0101,0.0831,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,GOOGL,354.3,356.765,264971,177007,465638,319683,48991238.0,94996214.0,0.668,0.6865,8,0.3053,-0.0258,0.0846,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,JPM,357.52,355.76,28125,16515,139216,168281,22598224.0,3292366.0,0.5872,1.2088,7,0.2492,0.0116,0.069,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,META,592.1,585.64,309852,124527,508282,228044,185567641.0,58882661.0,0.4019,0.4487,8,0.3524,-0.0245,0.0976,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,MSFT,499.99,499.21,324374,117196,639684,410168,159657507.0,23587933.0,0.3613,0.6412,8,0.2837,-0.0031,0.0786,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,NVDA,223.96,221.585,2392813,1111990,2073273,1414150,825412403.0,60737860.0,0.4647,0.6821,8,0.403,-0.0023,0.1116,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,TSLA,328.58,322.335,2114813,1193583,841874,609636,498796784.0,402809132.0,0.5644,0.7241,8,0.4098,-0.028,0.1135,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,WMT,111.85,110.61,58220,21215,261204,279524,5210889.0,2589936.0,0.3644,1.0701,7,0.3378,-0.0231,0.0936,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-07,XOM,153.04,152.64,50470,14005,251037,150497,6985864.0,2301946.0,0.2775,0.5995,7,0.3069,0.0477,0.085,14.899999618530273,22.81999969482422,55.79999923706055,7757.64013671875,26690.619140625
2026-08-10,AAPL,308.26,306.83,644289,438796,651353,415868,127538217.0,39746036.0,0.6811,0.6385,8,0.2383,-0.0063,0.0624,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,AMZN,278.09,274.2,478922,186481,791204,358987,200922845.0,36794364.0,0.3894,0.4537,8,0.3053,-0.0059,0.0799,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,GOOGL,357.52,355.175,231683,120153,413067,271887,81188426.0,79817754.0,0.5186,0.6582,8,0.3046,0.0013,0.0797,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,JPM,359.79,357.96,12692,12636,125793,152116,20111100.0,1749940.0,0.9956,1.2093,7,0.2224,0.0058,0.0659,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,META,594.92,599.01,461685,161057,427096,189043,107822274.0,70483642.0,0.3488,0.4426,8,0.3549,-0.0166,0.0929,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,MSFT,506.06,503.44,546507,288262,582866,347422,185275168.0,61777907.0,0.5275,0.5961,8,0.2828,0.0131,0.074,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,NVDA,217.55,223.45,1958991,1373823,1630472,1231668,289577181.0,280472313.0,0.7013,0.7554,8,0.4134,-0.0042,0.1082,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,TSLA,330.88,326.645,1129573,715443,688723,473672,334236014.0,320024618.0,0.6334,0.6878,8,0.3951,-0.0276,0.1034,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,WMT,112.66,110.88,36918,21912,234688,260667,6527974.0,3556661.0,0.5935,1.1107,7,0.3214,-0.0446,0.0952,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-10,XOM,159.79,154.5,47474,16259,225344,141924,15659766.0,2577744.0,0.3425,0.6298,7,0.2993,0.0186,0.0886,15.460000038146973,23.040000915527344,56.060001373291016,7753.10986328125,26605.359375
2026-08-11,AAPL,304.91,307.75,412112,236824,684352,431393,58186591.0,54073943.0,0.5747,0.6304,8,0.2367,-0.004,0.069,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,AMZN,272.27,278.4,258020,154920,813586,370374,128053993.0,43906218.0,0.6004,0.4552,8,0.2922,-0.0148,0.0852,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,GOOGL,343.8,355.9,237876,170336,412705,273470,53949076.0,124512691.0,0.7161,0.6626,8,0.2967,-0.0072,0.0865,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,JPM,362.04,360.05,13854,16537,131099,157614,22019009.0,2830902.0,1.1937,1.2023,7,0.2208,-0.002,0.0643,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,META,599.12,597.73,303867,125349,456015,197174,122315135.0,98066425.0,0.4125,0.4324,8,0.3418,-0.0163,0.0996,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,MSFT,503.81,504.005,150250,148408,609765,363581,108918869.0,40201643.0,0.9877,0.5963,8,0.2647,0.0188,0.0771,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,NVDA,217.5,222.15,1151478,764038,1696172,1284644,305827035.0,236999277.0,0.6635,0.7574,8,0.3927,0.0024,0.1144,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,TSLA,332.81,332.99,856899,483793,700345,486853,326816599.0,377277468.0,0.5646,0.6952,8,0.3792,-0.0255,0.1105,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,WMT,113.26,112.505,32685,14477,244253,268621,7038496.0,2690997.0,0.4429,1.0998,7,0.3761,0.0175,0.1096,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-11,XOM,159.8,159.655,26186,12227,236962,144886,9114753.0,2114261.0,0.4669,0.6114,7,0.3268,0.0046,0.0953,15.279999732971191,22.3799991607666,54.9900016784668,7728.2001953125,26445.44921875
2026-08-12,AAPL,302.25,305.13,694883,388536,741094,460324,77050828.0,45251605.0,0.5591,0.6211,8,0.2379,0.0024,0.0682,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,AMZN,267.28,273.205,343983,221409,843138,407167,153415007.0,59746126.0,0.6437,0.4829,8,0.2878,-0.0159,0.0825,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,GOOGL,343.54,346.0,302227,164224,472958,315756,73206498.0,66665124.0,0.5434,0.6676,8,0.2895,-0.0237,0.083,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,JPM,365.18,362.97,16521,18640,133309,161314,26482075.0,3190259.0,1.1283,1.2101,7,0.2097,0.0184,0.0601,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,META,578.85,601.7,412588,256634,499483,214961,118321795.0,153879982.0,0.622,0.4304,8,0.3359,-0.0356,0.0963,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,MSFT,492.43,500.24,229514,224891,628203,393068,122030269.0,72357577.0,0.9799,0.6257,8,0.2661,0.002,0.0763,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,NVDA,224.09,221.04,2095820,1077943,1808302,1360869,522978007.0,150030422.0,0.5143,0.7526,8,0.3926,-0.0066,0.1126,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,TSLA,327.51,335.0,1185908,965914,764665,527601,259138372.0,365409849.0,0.8145,0.69,8,0.3688,-0.026,0.1057,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,WMT,116.01,112.375,65694,26259,250529,272258,15137563.0,3232336.0,0.3997,1.0867,7,0.3936,0.0172,0.1128,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-12,XOM,159.75,158.55,17083,9219,237397,148630,8390713.0,1829456.0,0.5397,0.6261,7,0.2858,0.0101,0.0819,14.550000190734863,20.969999313354492,52.34000015258789,7748.5,26588.490234375
2026-08-13,AAPL,305.26,304.258,527507,240740,1099627,744341,132447188.0,109062491.0,0.4564,0.6769,8,0.2386,-0.0004,0.0673,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,AMZN,265.13,267.235,354003,140404,1176865,637652,169549607.0,65484317.0,0.3966,0.5418,8,0.2829,-0.0089,0.0797,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,GOOGL,346.36,345.62,210506,76728,724842,496989,85710904.0,108004021.0,0.3645,0.6857,8,0.2849,-0.0211,0.0803,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,JPM,363.11,366.5,20848,13080,134701,165037,24583798.0,2599415.0,0.6274,1.2252,7,0.2033,-0.013,0.0573,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,META,594.97,580.375,239532,97099,725622,440230,180023126.0,189059847.0,0.4054,0.6067,8,0.3444,-0.0167,0.0971,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,MSFT,496.88,493.265,249037,120460,974965,558250,134609302.0,38888329.0,0.4837,0.5726,8,0.2615,0.0122,0.0737,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,NVDA,225.3,225.055,1322872,622798,1698925,1323314,395803626.0,129693034.0,0.4708,0.7789,8,0.3895,-0.0012,0.1098,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,TSLA,339.96,327.33,1233367,674008,1106467,770958,681032465.0,587949458.0,0.5465,0.6968,8,0.3731,-0.0305,0.1052,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,WMT,115.72,116.14,42541,19324,258690,272860,6812470.0,2756075.0,0.4542,1.0548,7,0.3211,-0.0005,0.0905,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-13,XOM,158.61,158.03,26565,10982,239103,149650,9373718.0,2037721.0,0.4134,0.6259,7,0.3047,0.0181,0.0859,14.630000114440918,21.229999542236328,49.36000061035156,7798.990234375,26803.029296875
2026-08-14,AAPL,305.93,306.028,699615,284748,1126537,758759,80868353.0,35371257.0,0.407,0.6735,8,0.2239,0.0016,0.062,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,AMZN,262.65,264.875,377870,222628,1213507,647033,146643170.0,53327543.0,0.5892,0.5332,8,0.2704,-0.0187,0.0749,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,GOOGL,345.9,346.54,301290,111394,770335,505101,99372642.0,80194558.0,0.3697,0.6557,8,0.2844,-0.0187,0.0788,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,JPM,362.84,363.0,22434,16510,136594,165878,24427158.0,2193234.0,0.7359,1.2144,7,0.1864,0.0109,0.0516,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,META,589.85,596.98,277200,126719,749453,447634,97984043.0,126985402.0,0.4571,0.5973,8,0.3235,-0.0319,0.0896,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,MSFT,495.4,496.355,265088,148849,995922,576972,90918920.0,33486485.0,0.5615,0.5793,8,0.2483,0.0088,0.0688,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,NVDA,225.16,226.8,1952576,1018772,2751863,2235490,356008390.0,116924768.0,0.5218,0.8124,8,0.3785,-0.0042,0.1048,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,TSLA,342.27,342.33,2612902,1587154,1175950,844760,527030711.0,558430860.0,0.6074,0.7184,8,0.3781,-0.0272,0.1047,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,WMT,115.27,115.59,45818,33797,264460,276701,6125245.0,5439075.0,0.7376,1.0463,7,0.3225,-0.0149,0.0893,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-14,XOM,160.1,159.71,367293,12287,240764,151628,935533189.0,2356767.0,0.0335,0.6298,7,0.2874,0.0083,0.0796,14.25,20.719999313354492,49.52000045776367,7785.759765625,26729.16015625
2026-08-17,AAPL,305.59,306.21,571919,335014,601348,392686,81096530.0,58473535.0,0.5858,0.653,8,0.2368,-0.0044,0.062,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,AMZN,261.31,265.44,514813,298046,755278,361882,207821402.0,79344495.0,0.5789,0.4791,8,0.285,-0.0096,0.0746,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,GOOGL,344.0,346.26,141097,122571,410651,263678,41096620.0,71658066.0,0.8687,0.6421,8,0.2786,-0.0071,0.0729,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,JPM,360.96,361.94,17131,16928,148456,172678,26034453.0,4530491.0,0.9882,1.1632,8,0.2045,0.0001,0.0606,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,META,568.97,589.75,455582,372354,474554,185066,108484661.0,217047141.0,0.8173,0.39,8,0.341,-0.0176,0.0892,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,MSFT,480.35,490.2175,310354,311122,571465,338792,115413618.0,96393911.0,1.0025,0.5928,8,0.2695,0.0156,0.0705,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,NVDA,225.01,226.02,1717806,928365,2600530,2028780,343102920.0,166110950.0,0.5404,0.7801,8,0.3818,-0.0106,0.1131,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,TSLA,339.3,340.69,1158909,940997,712700,475052,185064290.0,385457574.0,0.812,0.6666,8,0.3796,-0.0234,0.0993,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,WMT,114.33,114.022,31738,36811,245821,268611,6666208.0,5609406.0,1.1598,1.0927,8,0.2994,-0.0123,0.0886,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-17,XOM,161.46,160.1,123975,11603,223821,170808,448810365.0,1950712.0,0.0936,0.7631,8,0.2838,-0.012,0.084,15.1899995803833,21.510000228881836,52.91999816894531,7745.06005859375,26644.91015625
2026-08-18,AAPL,310.03,307.53,698927,302589,991054,685034,180786204.0,62625400.0,0.4329,0.6912,8,0.2431,-0.0081,0.0708,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,AMZN,259.45,260.63,392268,213401,1169676,614974,183190115.0,110399886.0,0.544,0.5258,8,0.2852,-0.0123,0.0831,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,GOOGL,344.2,342.45,144381,82152,690699,474490,59998777.0,74124215.0,0.569,0.687,8,0.2794,-0.0085,0.0814,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,JPM,363.25,362.34,14230,11508,151389,176296,25870137.0,2378168.0,0.8087,1.1645,8,0.2005,0.0166,0.0584,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,META,543.67,557.31,376620,324061,763680,429342,107926073.0,472770760.0,0.8604,0.5622,8,0.357,-0.0203,0.104,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,MSFT,481.63,481.54,178704,89507,1005870,545267,110540887.0,29381182.0,0.5009,0.5421,8,0.2652,0.0128,0.0773,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,NVDA,219.74,220.45,1114521,617040,2761246,2045781,312832680.0,204554492.0,0.5536,0.7409,8,0.3871,-0.0043,0.1128,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,TSLA,336.87,333.182,804767,689811,1045994,761547,283289324.0,586708546.0,0.8572,0.7281,8,0.3998,-0.0239,0.1165,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,WMT,115.2,116.3,35000,37664,257843,289282,7860901.0,5121808.0,1.0761,1.1219,8,0.2998,-0.0099,0.0874,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-18,XOM,165.56,164.35,137543,16327,225741,173061,455561191.0,2725304.0,0.1187,0.7666,8,0.2828,-0.0039,0.0824,15.84000015258789,22.559999465942383,47.16999816894531,7691.759765625,26289.7109375
2026-08-19,AAPL,316.83,310.13,1241691,579624,1022527,709082,271434163.0,50223732.0,0.4668,0.6935,8,0.2518,-0.0035,0.0722,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,AMZN,265.84,260.845,596858,206537,1214357,641977,292310114.0,47340917.0,0.346,0.5287,8,0.2891,-0.0114,0.0829,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,GOOGL,344.72,342.455,269082,104316,714209,484809,59620557.0,77565460.0,0.3877,0.6788,8,0.2825,-0.0081,0.081,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,JPM,357.26,363.01,35750,18532,153676,178595,25948566.0,5919288.0,0.5184,1.1622,8,0.2066,0.0096,0.0592,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,META,546.03,541.34,385784,210863,847080,457429,83177891.0,201862652.0,0.5466,0.54,8,0.3572,-0.0231,0.1024,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,MSFT,484.31,479.81,542646,150158,958093,555625,1902164975.0,33933329.0,0.2767,0.5799,8,0.2573,0.0137,0.0738,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,NVDA,217.56,221.67,1536423,897289,2882344,2128028,236406376.0,170213280.0,0.584,0.7383,8,0.3905,-0.0025,0.1119,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,TSLA,351.12,338.905,1657549,1173282,1113286,797338,993698647.0,372022485.0,0.7078,0.7162,8,0.4129,-0.0311,0.1184,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,WMT,114.3,115.19,152324,157429,263325,302886,23801127.0,53747925.0,1.0335,1.1502,8,0.3032,-0.0161,0.0869,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-19,XOM,164.77,166.065,137160,14868,230286,178673,448337761.0,2800319.0,0.1084,0.7759,8,0.2687,-0.0103,0.077,14.890000343322754,22.040000915527344,47.689998626708984,7707.97998046875,26331.08984375
2026-08-20,AAPL,311.3,317.455,621381,308871,993474,715806,71338065.0,120510951.0,0.4971,0.7205,8,0.2522,0.0038,0.0711,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,AMZN,260.11,262.905,365413,147455,1204887,645541,148721348.0,65170878.0,0.4035,0.5358,8,0.2926,-0.0038,0.0825,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,GOOGL,340.67,342.795,150489,138904,713042,483329,50948078.0,182263280.0,0.923,0.6778,8,0.2884,-0.0063,0.0813,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,JPM,351.55,357.6,30863,16992,161544,182847,20358328.0,6016961.0,0.5506,1.1319,8,0.2182,0.0014,0.0615,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,META,545.83,546.95,194794,120583,858814,443177,77256395.0,543235949.0,0.619,0.516,8,0.3544,-0.0244,0.0999,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,MSFT,481.15,483.0,106150,95555,760117,548329,141480858.0,60417684.0,0.9002,0.7214,8,0.2665,0.0031,0.0751,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,NVDA,216.85,218.36,1221470,694908,2852793,2087798,317245684.0,236140310.0,0.5689,0.7318,8,0.4051,0.0026,0.1142,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,TSLA,345.13,345.89,846104,866783,1096896,803705,347586535.0,1091325465.0,1.0244,0.7327,8,0.4012,-0.0235,0.1131,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,WMT,103.84,106.345,272343,235471,328864,366921,23363796.0,58733913.0,0.8646,1.1157,8,0.2244,0.0017,0.0633,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-20,XOM,166.15,167.02,131079,14734,237735,183117,447034591.0,1785786.0,0.1124,0.7703,8,0.2815,-0.0125,0.0794,16.010000228881836,23.260000228881836,49.630001068115234,7641.16015625,26067.169921875
2026-08-21,AAPL,309.35,312.05,867472,571198,1060898,746434,139376788.0,57917706.0,0.6585,0.7036,8,0.2419,-0.0015,0.067,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
2026-08-21,AMZN,258.63,260.75,523910,244766,1229307,649031,142017720.0,59022683.0,0.4672,0.528,8,0.2824,-0.0048,0.0782,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
2026-08-21,GOOGL,344.82,342.3525,243820,149651,734837,495254,66675359.0,62432911.0,0.6138,0.674,8,0.2959,0.0048,0.082,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
2026-08-21,JPM,351.58,354.07,33538,17992,167898,183734,29698714.0,4684361.0,0.5365,1.0943,8,0.2066,0.0037,0.0572,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
2026-08-21,META,549.9,546.885,314998,137462,881513,436157,80565692.0,220987182.0,0.4364,0.4948,8,0.3393,-0.0172,0.094,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
2026-08-21,MSFT,483.24,479.88,252599,130398,765493,548497,133701720.0,31692123.0,0.5162,0.7165,8,0.2583,-0.0029,0.0715,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
2026-08-21,NVDA,214.72,218.42,1759820,1084154,2906384,2151877,302871853.0,184228304.0,0.6161,0.7404,8,0.4006,-0.0012,0.111,15.130000114440918,21.979999542236328,49.619998931884766,7674.3701171875,26180.4609375
